batch_id,print_id,tile_id,saturated,centroids
2217,SI266220200309225433,9,47,{"x": 168.000, "y": 446.921, "count": 38};{"x": 497.750, "y": 287.000, "count": 4};{"x": 337.619, "y": 447.286, "count": 42};{"x": 107.341, "y": 495.295, "count": 176};{"x": 261.604, "y": 498.038, "count": 53};{"x": 497.571, "y": 498.143, "count": 7};{"x": 328.583, "y": 498.083, "count": 24}
2218,SI266220200309225433,10,81,{"x": 498.000, "y": 361.833, "count": 6};{"x": 121.286, "y": 1.929, "count": 126};{"x": 259.799, "y": 22.859, "count": 269};{"x": 497.357, "y": 1.643, "count": 14};{"x": 323.783, "y": 1.000, "count": 23}
2219,SI266220200309225433,11,0,
2220,SI266220200309225433,12,0,{"x": 239.556, "y": 297.333, "count": 9};{"x": 60.714, "y": 298.000, "count": 7};{"x": 0.889, "y": 352.778, "count": 18};{"x": 152.233, "y": 384.500, "count": 30}
2221,SI266220200309225433,13,0,{"x": 61.000, "y": 497.800, "count": 5}
2222,SI266220200309225433,14,0,{"x": 1.000, "y": 434.000, "count": 1};{"x": 0.857, "y": 1.429, "count": 7}
2223,SI266220200309225433,15,0,
2224,SI266220200309225433,0,0,
2225,SI266220200309225433,1,0,
2226,SI266220200309225433,2,0,
2227,SI266220200309225433,3,2721,{"x": 327.170, "y": 112.099, "count": 171};{"x": 459.667, "y": 96.167, "count": 18};{"x": 498.369, "y": 141.089, "count": 168};{"x": 450.000, "y": 150.545, "count": 33};{"x": 324.214, "y": 150.286, "count": 14};{"x": 385.000, "y": 167.500, "count": 6}
2228,SI266220200309225433,4,0,{"x": 168.400, "y": 336.200, "count": 5};{"x": 351.818, "y": 300.727, "count": 11}
2229,SI266220200309225433,5,0,
2230,SI266220200309225433,6,0,{"x": 351.556, "y": 381.833, "count": 18};{"x": 47.750, "y": 289.750, "count": 4};{"x": 165.833, "y": 414.417, "count": 12}
2231,SI266220200309225433,7,394,{"x": 285.545, "y": 125.364, "count": 22};{"x": 0.723, "y": 139.695, "count": 177};{"x": 351.839, "y": 109.321, "count": 56};{"x": 190.379, "y": 120.712, "count": 132};{"x": 278.267, "y": 146.000, "count": 15};{"x": 260.000, "y": 167.286, "count": 7};{"x": 440.222, "y": 174.667, "count": 9};{"x": 40.100, "y": 183.700, "count": 10}
2232,SI266220200309225433,8,0,{"x": 481.667, "y": 348.000, "count": 3};{"x": 497.800, "y": 320.200, "count": 25};{"x": 471.833, "y": 322.667, "count": 6}
2233,SI266220200309225433,9,77,{"x": 267.080, "y": 477.587, "count": 138};{"x": 454.636, "y": 397.636, "count": 11};{"x": 127.818, "y": 455.091, "count": 11};{"x": 104.955, "y": 464.455, "count": 22};{"x": 68.022, "y": 479.822, "count": 90};{"x": 115.676, "y": 498.216, "count": 37};{"x": 169.143, "y": 498.286, "count": 7}
2234,SI266220200309225433,10,0,{"x": 498.000, "y": 408.667, "count": 3};{"x": 112.094, "y": 0.938, "count": 32};{"x": 257.625, "y": 0.781, "count": 32};{"x": 331.167, "y": 0.917, "count": 24};{"x": 498.125, "y": 1.750, "count": 8};{"x": 169.750, "y": 10.875, "count": 16};{"x": 340.857, "y": 35.571, "count": 7}
2235,SI266220200309225433,11,0,
2236,SI266220200309225433,12,0,{"x": 1.000, "y": 355.000, "count": 1};{"x": 151.421, "y": 303.368, "count": 19};{"x": 0.875, "y": 319.375, "count": 16}
2237,SI266220200309225433,13,0,
2238,SI266220200309225433,14,0,{"x": 43.571, "y": 114.714, "count": 7}
2239,SI266220200309225433,15,0,
2240,SI266220200309225433,0,0,
2241,SI266220200309225433,1,0,
2242,SI266220200309225433,2,0,{"x": 367.125, "y": 390.125, "count": 8};{"x": 454.625, "y": 225.500, "count": 8}
2243,SI266220200309225433,3,7759,{"x": 479.625, "y": 173.000, "count": 8};{"x": 349.352, "y": 130.716, "count": 176};{"x": 484.589, "y": 104.368, "count": 95};{"x": 450.875, "y": 184.375, "count": 8}
2244,SI266220200309225433,4,0,
2245,SI266220200309225433,5,0,
2246,SI266220200309225433,6,0,{"x": 1.000, "y": 241.500, "count": 6}
2247,SI266220200309225433,7,3499,{"x": 361.647, "y": 172.118, "count": 17};{"x": 25.475, "y": 136.613, "count": 181};{"x": 249.051, "y": 100.513, "count": 39};{"x": 357.000, "y": 94.000, "count": 9};{"x": 277.429, "y": 134.286, "count": 7};{"x": 266.714, "y": 160.071, "count": 14}
2248,SI266220200309225433,8,0,{"x": 498.000, "y": 330.800, "count": 5}
2249,SI266220200309225433,9,27,{"x": 183.200, "y": 461.600, "count": 5};{"x": 151.260, "y": 448.820, "count": 50};{"x": 80.182, "y": 494.818, "count": 11};{"x": 143.877, "y": 498.321, "count": 81};{"x": 298.784, "y": 498.039, "count": 51}
2250,SI266220200309225433,10,41,{"x": 498.000, "y": 1.000, "count": 1};{"x": 143.857, "y": 4.579, "count": 140};{"x": 300.510, "y": 0.959, "count": 49}
2251,SI266220200309225433,11,0,
2252,SI266220200309225433,12,0,
2253,SI266220200309225433,13,0,
2254,SI266220200309225433,14,0,{"x": 154.167, "y": 254.417, "count": 12};{"x": 1.000, "y": 1.000, "count": 1}
2255,SI266220200309225433,15,0,
2256,SI266220200309225433,0,0,
2257,SI266220200309225433,1,0,
2258,SI266220200309225433,2,0,
2259,SI266220200309225433,3,2158,{"x": 345.667, "y": 157.111, "count": 9};{"x": 348.339, "y": 114.073, "count": 109};{"x": 455.097, "y": 102.419, "count": 31};{"x": 493.615, "y": 101.192, "count": 26};{"x": 497.556, "y": 166.794, "count": 63};{"x": 455.926, "y": 183.556, "count": 27}
2260,SI266220200309225433,4,0,{"x": 437.467, "y": 301.833, "count": 30};{"x": 273.065, "y": 301.065, "count": 31}
2261,SI266220200309225433,5,0,
2262,SI266220200309225433,6,0,{"x": 436.292, "y": 379.958, "count": 24};{"x": 273.067, "y": 379.933, "count": 15}
2263,SI266220200309225433,7,621,{"x": 216.500, "y": 127.000, "count": 2};{"x": 16.713, "y": 122.305, "count": 275};{"x": 424.182, "y": 111.091, "count": 33};{"x": 275.444, "y": 97.852, "count": 27};{"x": 211.077, "y": 115.692, "count": 13};{"x": 263.714, "y": 126.000, "count": 7};{"x": 350.500, "y": 178.250, "count": 8};{"x": 2.581, "y": 175.535, "count": 43}
2264,SI266220200309225433,8,0,
2265,SI266220200309225433,9,141,{"x": 151.000, "y": 492.000, "count": 4};{"x": 165.917, "y": 452.375, "count": 48};{"x": 335.788, "y": 451.700, "count": 80};{"x": 55.500, "y": 487.000, "count": 6};{"x": 109.542, "y": 498.375, "count": 24};{"x": 162.300, "y": 498.000, "count": 10};{"x": 338.375, "y": 498.375, "count": 8}
2266,SI266220200309225433,10,0,{"x": 231.222, "y": 1.000, "count": 9};{"x": 111.480, "y": 0.680, "count": 25};{"x": 338.250, "y": 0.875, "count": 8};{"x": 250.960, "y": 33.160, "count": 25}
2267,SI266220200309225433,11,0,
2268,SI266220200309225433,12,0,{"x": 1.000, "y": 344.800, "count": 5};{"x": 238.125, "y": 299.250, "count": 8};{"x": 150.333, "y": 385.833, "count": 18}
2269,SI266220200309225433,13,0,
2270,SI266220200309225433,14,0,
2271,SI266220200309225433,15,0,
2272,SI266220200309225433,0,0,
2273,SI266220200309225433,1,0,
2274,SI266220200309225433,2,0,
2275,SI266220200309225433,3,1590,{"x": 354.787, "y": 128.429, "count": 736};{"x": 448.938, "y": 93.875, "count": 16};{"x": 482.021, "y": 149.382, "count": 1163};{"x": 280.718, "y": 128.256, "count": 39}
2276,SI266220200309225433,4,0,{"x": 437.000, "y": 383.833, "count": 6}
2277,SI266220200309225433,5,0,
2278,SI266220200309225433,6,0,{"x": 437.680, "y": 464.600, "count": 25}
2279,SI266220200309225433,7,525,{"x": 237.111, "y": 125.444, "count": 9};{"x": 15.623, "y": 133.452, "count": 1359};{"x": 367.286, "y": 93.000, "count": 7};{"x": 428.133, "y": 118.833, "count": 30};{"x": 267.367, "y": 155.233, "count": 30};{"x": 428.091, "y": 170.091, "count": 33}
2280,SI266220200309225433,8,0,{"x": 347.429, "y": 348.000, "count": 7}
2281,SI266220200309225433,9,12,{"x": 498.000, "y": 498.000, "count": 1};{"x": 253.500, "y": 449.167, "count": 18};{"x": 59.458, "y": 482.208, "count": 24};{"x": 164.571, "y": 498.214, "count": 28};{"x": 110.500, "y": 498.000, "count": 6};{"x": 338.500, "y": 498.333, "count": 6}
2282,SI266220200309225433,10,132,{"x": 498.000, "y": 1.000, "count": 1};{"x": 110.667, "y": 0.933, "count": 15};{"x": 166.639, "y": 4.778, "count": 36};{"x": 334.061, "y": 27.172, "count": 99}
2283,SI266220200309225433,11,0,
2284,SI266220200309225433,12,0,{"x": 57.000, "y": 369.000, "count": 7};{"x": 1.000, "y": 339.000, "count": 5};{"x": 236.870, "y": 384.043, "count": 23}
2285,SI266220200309225433,13,0,
2286,SI266220200309225433,14,0,
2287,SI266220200309225433,15,0,
2288,SI266220200309225433,0,0,
2289,SI266220200309225433,1,0,
2290,SI266220200309225433,2,0,{"x": 498.000, "y": 197.348, "count": 23};{"x": 451.500, "y": 185.000, "count": 4};{"x": 497.280, "y": 248.480, "count": 25};{"x": 456.833, "y": 249.810, "count": 42}
2291,SI266220200309225433,3,3039,{"x": 351.654, "y": 135.286, "count": 182};{"x": 482.152, "y": 140.924, "count": 394};{"x": 288.105, "y": 135.263, "count": 19}
2292,SI266220200309225433,4,0,{"x": 358.200, "y": 385.850, "count": 40}
2293,SI266220200309225433,5,0,
2294,SI266220200309225433,6,0,{"x": 1.038, "y": 199.731, "count": 26};{"x": 439.000, "y": 1.000, "count": 3};{"x": 3.469, "y": 249.063, "count": 32};{"x": 354.621, "y": 465.897, "count": 29}
2295,SI266220200309225433,7,568,{"x": 293.600, "y": 136.700, "count": 10};{"x": 9.533, "y": 140.911, "count": 514};{"x": 34.867, "y": 93.667, "count": 15};{"x": 434.264, "y": 130.839, "count": 87};{"x": 351.647, "y": 102.824, "count": 17};{"x": 268.833, "y": 103.208, "count": 24};{"x": 224.667, "y": 115.056, "count": 18};{"x": 260.500, "y": 168.200, "count": 10};{"x": 355.517, "y": 181.417, "count": 60}
2296,SI266220200309225433,8,0,{"x": 497.714, "y": 314.571, "count": 7};{"x": 497.833, "y": 352.292, "count": 24}
2297,SI266220200309225433,9,11,{"x": 285.500, "y": 445.600, "count": 10};{"x": 428.625, "y": 246.875, "count": 8};{"x": 317.212, "y": 495.303, "count": 33};{"x": 139.857, "y": 498.089, "count": 56};{"x": 255.786, "y": 498.214, "count": 14}
2298,SI266220200309225433,10,57,{"x": 497.800, "y": 2.200, "count": 5};{"x": 115.028, "y": 1.845, "count": 71};{"x": 162.143, "y": 5.786, "count": 14};{"x": 299.360, "y": 0.900, "count": 50};{"x": 273.050, "y": 34.157, "count": 159}
2299,SI266220200309225433,11,0,
2300,SI266220200309225433,12,0,{"x": 62.500, "y": 368.333, "count": 6};{"x": 0.833, "y": 339.111, "count": 18};{"x": 154.750, "y": 385.583, "count": 24}
2301,SI266220200309225433,13,0,{"x": 234.500, "y": 498.000, "count": 10};{"x": 1.000, "y": 498.000, "count": 1}
2302,SI266220200309225433,14,0,
2303,SI266220200309225433,15,0,
2304,SI266220200309225433,0,0,
2305,SI266220200309225433,1,0,
2306,SI266220200309225433,2,0,
2307,SI266220200309225433,3,2250,{"x": 497.635, "y": 136.123, "count": 252};{"x": 329.552, "y": 125.798, "count": 277};{"x": 450.568, "y": 149.227, "count": 88}
2308,SI266220200309225433,4,0,
2309,SI266220200309225433,5,0,
2310,SI266220200309225433,6,0,{"x": 166.231, "y": 413.692, "count": 13};{"x": 416.000, "y": 246.000, "count": 1}
2311,SI266220200309225433,7,30,{"x": 383.100, "y": 165.900, "count": 10};{"x": 5.703, "y": 130.307, "count": 293};{"x": 438.889, "y": 93.889, "count": 9};{"x": 208.568, "y": 130.104, "count": 280};{"x": 440.714, "y": 129.571, "count": 7};{"x": 350.600, "y": 175.743, "count": 35}
2312,SI266220200309225433,8,0,{"x": 497.872, "y": 319.410, "count": 39};{"x": 472.333, "y": 322.500, "count": 6};{"x": 497.167, "y": 354.417, "count": 12}
2313,SI266220200309225433,9,70,{"x": 443.167, "y": 498.000, "count": 6};{"x": 339.714, "y": 445.429, "count": 7};{"x": 128.500, "y": 454.500, "count": 8};{"x": 73.628, "y": 479.637, "count": 113};{"x": 497.625, "y": 464.000, "count": 8};{"x": 280.532, "y": 497.848, "count": 79};{"x": 119.362, "y": 498.261, "count": 69}
2314,SI266220200309225433,10,0,{"x": 432.200, "y": 1.200, "count": 5};{"x": 117.000, "y": 2.038, "count": 80};{"x": 271.688, "y": 9.438, "count": 96};{"x": 498.000, "y": 395.500, "count": 6}
2315,SI266220200309225433,11,0,
2316,SI266220200309225433,12,0,{"x": 0.750, "y": 355.000, "count": 4};{"x": 0.679, "y": 320.714, "count": 28}
2317,SI266220200309225433,13,0,{"x": 1.200, "y": 483.600, "count": 5}
2318,SI266220200309225433,14,0,{"x": 1.000, "y": 394.000, "count": 1};{"x": 1.000, "y": 1.500, "count": 8}
2319,SI266220200309225433,15,0,
2320,SI266220200309225433,0,0,
2321,SI266220200309225433,1,0,
2322,SI266220200309225433,2,0,{"x": 498.200, "y": 247.533, "count": 15}
2323,SI266220200309225433,3,3339,{"x": 408.273, "y": 139.909, "count": 11};{"x": 490.515, "y": 133.699, "count": 239};{"x": 313.000, "y": 117.953, "count": 64};{"x": 384.105, "y": 163.895, "count": 19}
2324,SI266220200309225433,4,0,{"x": 304.500, "y": 373.833, "count": 6}
2325,SI266220200309225433,5,0,
2326,SI266220200309225433,6,0,{"x": 193.250, "y": 421.500, "count": 4};{"x": 0.833, "y": 247.500, "count": 12};{"x": 352.500, "y": 380.308, "count": 26};{"x": 439.083, "y": 467.500, "count": 12}
2327,SI266220200309225433,7,867,{"x": 308.111, "y": 150.111, "count": 9};{"x": 4.051, "y": 133.581, "count": 217};{"x": 362.422, "y": 95.300, "count": 90};{"x": 237.000, "y": 101.500, "count": 6};{"x": 174.571, "y": 124.024, "count": 42};{"x": 39.707, "y": 169.171, "count": 41};{"x": 239.167, "y": 151.833, "count": 6};{"x": 270.714, "y": 159.964, "count": 28}
2328,SI266220200309225433,8,0,{"x": 497.667, "y": 314.167, "count": 6}
2329,SI266220200309225433,9,46,{"x": 366.333, "y": 486.000, "count": 3};{"x": 256.045, "y": 449.478, "count": 67};{"x": 61.938, "y": 478.219, "count": 32};{"x": 106.333, "y": 498.000, "count": 6};{"x": 155.867, "y": 498.167, "count": 30};{"x": 250.500, "y": 498.333, "count": 6};{"x": 339.143, "y": 498.286, "count": 7}
2330,SI266220200309225433,10,0,{"x": 312.750, "y": 1.000, "count": 4};{"x": 105.667, "y": 0.778, "count": 9};{"x": 339.143, "y": 0.714, "count": 7};{"x": 160.375, "y": 8.167, "count": 48};{"x": 338.069, "y": 34.793, "count": 29}
2331,SI266220200309225433,11,0,
2332,SI266220200309225433,12,0,{"x": 240.143, "y": 387.286, "count": 7};{"x": 61.600, "y": 371.200, "count": 5}
2333,SI266220200309225433,13,0,
2334,SI266220200309225433,14,0,
2335,SI266220200309225433,15,0,
2336,SI266220200309225433,0,0,
2337,SI266220200309225433,1,0,
2338,SI266220200309225433,2,0,{"x": 472.143, "y": 203.143, "count": 7}
2339,SI266220200309225433,3,2689,{"x": 339.500, "y": 105.500, "count": 2};{"x": 498.318, "y": 145.690, "count": 129};{"x": 384.684, "y": 128.354, "count": 79};{"x": 316.125, "y": 114.125, "count": 8};{"x": 287.182, "y": 122.273, "count": 11};{"x": 455.267, "y": 184.400, "count": 15}
2340,SI266220200309225433,4,0,{"x": 351.000, "y": 386.500, "count": 6};{"x": 435.500, "y": 298.500, "count": 4}
2341,SI266220200309225433,5,0,
2342,SI266220200309225433,6,0,{"x": 434.651, "y": 379.744, "count": 43};{"x": 156.333, "y": 317.333, "count": 9};{"x": 272.000, "y": 380.174, "count": 46}
2343,SI266220200309225433,7,850,{"x": 428.600, "y": 149.800, "count": 5};{"x": 13.265, "y": 139.573, "count": 211};{"x": 273.469, "y": 97.184, "count": 49};{"x": 398.275, "y": 113.216, "count": 51};{"x": 193.250, "y": 142.250, "count": 12};{"x": 353.500, "y": 182.091, "count": 22};{"x": 394.000, "y": 180.714, "count": 7}
2344,SI266220200309225433,8,0,{"x": 447.500, "y": 339.000, "count": 6};{"x": 498.000, "y": 314.000, "count": 1}
2345,SI266220200309225433,9,119,{"x": 217.545, "y": 498.000, "count": 11};{"x": 329.764, "y": 449.698, "count": 106};{"x": 163.343, "y": 452.990, "count": 99};{"x": 106.000, "y": 498.143, "count": 7};{"x": 333.500, "y": 498.000, "count": 14}
2346,SI266220200309225433,10,9,{"x": 209.000, "y": 1.000, "count": 6};{"x": 105.273, "y": 0.545, "count": 11};{"x": 334.000, "y": 1.000, "count": 15};{"x": 252.535, "y": 32.558, "count": 43}
2347,SI266220200309225433,11,0,
2348,SI266220200309225433,12,0,{"x": 1.000, "y": 314.000, "count": 1};{"x": 56.333, "y": 298.667, "count": 9};{"x": 238.313, "y": 299.188, "count": 16};{"x": 151.750, "y": 384.400, "count": 20}
2349,SI266220200309225433,13,0,
2350,SI266220200309225433,14,0,
2351,SI266220200309225433,15,0,
2352,SI266220200309225433,0,0,
2353,SI266220200309225433,1,0,{"x": 470.167, "y": 450.167, "count": 6}
2354,SI266220200309225433,2,0,
2355,SI266220200309225433,3,2090,{"x": 448.250, "y": 174.000, "count": 4};{"x": 365.022, "y": 132.522, "count": 268};{"x": 484.208, "y": 140.718, "count": 1013};{"x": 326.667, "y": 109.533, "count": 15};{"x": 280.000, "y": 130.619, "count": 21}
2356,SI266220200309225433,4,0,{"x": 438.133, "y": 382.333, "count": 15}
2357,SI266220200309225433,5,0,
2358,SI266220200309225433,6,0,{"x": 275.750, "y": 447.000, "count": 4};{"x": 29.167, "y": 19.167, "count": 6};{"x": 438.500, "y": 463.500, "count": 8}
2359,SI266220200309225433,7,484,{"x": 311.667, "y": 140.667, "count": 3};{"x": 17.243, "y": 134.813, "count": 1573};{"x": 421.346, "y": 128.706, "count": 136};{"x": 265.909, "y": 146.346, "count": 208};{"x": 167.333, "y": 133.533, "count": 15}
2360,SI266220200309225433,8,0,{"x": 448.846, "y": 336.154, "count": 13};{"x": 498.000, "y": 315.000, "count": 1};{"x": 498.143, "y": 352.571, "count": 7}
2361,SI266220200309225433,9,49,{"x": 61.958, "y": 483.583, "count": 24};{"x": 115.818, "y": 498.273, "count": 33};{"x": 167.846, "y": 498.231, "count": 13};{"x": 338.667, "y": 498.167, "count": 12}
2362,SI266220200309225433,10,17,{"x": 498.000, "y": 1.000, "count": 1};{"x": 113.216, "y": 0.622, "count": 37};{"x": 167.826, "y": 8.152, "count": 46};{"x": 338.422, "y": 18.578, "count": 64}
2363,SI266220200309225433,11,0,
2364,SI266220200309225433,12,0,{"x": 1.000, "y": 315.500, "count": 4};{"x": 146.000, "y": 303.286, "count": 7};{"x": 0.750, "y": 352.500, "count": 8};{"x": 59.273, "y": 368.273, "count": 11};{"x": 238.000, "y": 384.500, "count": 10}
2365,SI266220200309225433,13,0,
2366,SI266220200309225433,14,0,
2367,SI266220200309225433,15,0,
2368,SI266220200309225433,0,0,
2369,SI266220200309225433,1,0,
2370,SI266220200309225433,2,14,{"x": 470.838, "y": 170.821, "count": 464}
2371,SI266220200309225433,3,3876,{"x": 317.852, "y": 111.770, "count": 61};{"x": 484.212, "y": 138.265, "count": 344};{"x": 350.426, "y": 159.277, "count": 94}
2372,SI266220200309225433,4,0,{"x": 270.500, "y": 368.955, "count": 22};{"x": 437.167, "y": 386.167, "count": 6}
2373,SI266220200309225433,5,0,
2374,SI266220200309225433,6,0,{"x": 14.983, "y": 173.117, "count": 231};{"x": 256.333, "y": 307.083, "count": 12}
2375,SI266220200309225433,7,1177,{"x": 320.800, "y": 145.700, "count": 10};{"x": 371.156, "y": 95.000, "count": 77};{"x": 7.211, "y": 147.470, "count": 247};{"x": 259.889, "y": 94.333, "count": 9};{"x": 223.844, "y": 108.438, "count": 32};{"x": 41.444, "y": 113.333, "count": 9};{"x": 274.000, "y": 112.000, "count": 7};{"x": 188.619, "y": 118.238, "count": 21};{"x": 269.962, "y": 166.385, "count": 26};{"x": 431.913, "y": 180.304, "count": 23}
2376,SI266220200309225433,8,0,{"x": 498.000, "y": 317.500, "count": 6};{"x": 497.800, "y": 352.900, "count": 10}
2377,SI266220200309225433,9,0,{"x": 366.333, "y": 498.000, "count": 3};{"x": 302.900, "y": 445.300, "count": 10};{"x": 251.129, "y": 449.000, "count": 31};{"x": 136.179, "y": 498.036, "count": 195};{"x": 251.778, "y": 498.444, "count": 9};{"x": 333.611, "y": 498.222, "count": 18}
2378,SI266220200309225433,10,91,{"x": 292.200, "y": 69.000, "count": 10};{"x": 137.859, "y": 5.330, "count": 348};{"x": 252.222, "y": 0.556, "count": 9};{"x": 323.538, "y": 0.962, "count": 26};{"x": 326.592, "y": 34.513, "count": 76}
2379,SI266220200309225433,11,0,
2380,SI266220200309225433,12,0,{"x": 150.000, "y": 322.000, "count": 7};{"x": 48.625, "y": 340.625, "count": 8};{"x": 226.467, "y": 322.800, "count": 15};{"x": 52.900, "y": 370.100, "count": 40}
2381,SI266220200309225433,13,0,{"x": 167.000, "y": 443.000, "count": 3};{"x": 161.125, "y": 17.875, "count": 8}
2382,SI266220200309225433,14,0,
2383,SI266220200309225433,15,0,
2384,SI266220200309225433,0,0,
2385,SI266220200309225433,1,0,
2386,SI266220200309225433,2,0,
2387,SI266220200309225433,3,2806,{"x": 332.808, "y": 128.428, "count": 229};{"x": 486.895, "y": 143.979, "count": 439}
2388,SI266220200309225433,4,0,{"x": 239.333, "y": 362.667, "count": 3};{"x": 440.000, "y": 298.167, "count": 6};{"x": 352.627, "y": 379.075, "count": 67}
2389,SI266220200309225433,5,0,
2390,SI266220200309225433,6,0,{"x": 277.211, "y": 378.526, "count": 19};{"x": 53.750, "y": 220.000, "count": 4};{"x": 439.333, "y": 379.333, "count": 24};{"x": 165.500, "y": 416.500, "count": 8};{"x": 351.606, "y": 458.818, "count": 66}
2391,SI266220200309225433,7,474,{"x": 5.826, "y": 130.393, "count": 356};{"x": 433.010, "y": 95.847, "count": 98};{"x": 231.066, "y": 132.865, "count": 288};{"x": 368.048, "y": 169.510, "count": 292};{"x": 439.286, "y": 124.429, "count": 7}
2392,SI266220200309225433,8,0,{"x": 472.000, "y": 334.000, "count": 2};{"x": 497.861, "y": 334.556, "count": 36}
2393,SI266220200309225433,9,63,{"x": 167.683, "y": 447.293, "count": 41};{"x": 274.286, "y": 432.000, "count": 7};{"x": 339.000, "y": 446.903, "count": 31};{"x": 102.800, "y": 493.422, "count": 185};{"x": 279.468, "y": 496.199, "count": 141};{"x": 497.571, "y": 498.143, "count": 7}
2394,SI266220200309225433,10,72,{"x": 498.000, "y": 335.667, "count": 3};{"x": 121.168, "y": 1.939, "count": 131};{"x": 266.135, "y": 14.706, "count": 303};{"x": 497.700, "y": 1.300, "count": 10};{"x": 498.000, "y": 433.500, "count": 6}
2395,SI266220200309225433,11,0,
2396,SI266220200309225433,12,0,{"x": 1.000, "y": 328.846, "count": 26};{"x": 240.000, "y": 297.500, "count": 2};{"x": 151.229, "y": 375.667, "count": 48}
2397,SI266220200309225433,13,0,{"x": 1.167, "y": 485.833, "count": 6}
2398,SI266220200309225433,14,0,{"x": 76.250, "y": 153.250, "count": 4};{"x": 1.222, "y": 1.444, "count": 9}
2399,SI266220200309225433,15,0,
2400,SI266220200309225433,0,0,
2401,SI266220200309225433,1,0,
2402,SI266220200309225433,2,0,{"x": 466.939, "y": 183.000, "count": 33}
2403,SI266220200309225433,3,3192,{"x": 389.000, "y": 99.000, "count": 1};{"x": 307.627, "y": 121.427, "count": 75};{"x": 478.550, "y": 140.768, "count": 569};{"x": 379.143, "y": 167.071, "count": 14}
2404,SI266220200309225433,4,0,{"x": 166.563, "y": 334.625, "count": 16}
2405,SI266220200309225433,5,0,
2406,SI266220200309225433,6,0,{"x": 437.000, "y": 398.000, "count": 1};{"x": 26.143, "y": 182.964, "count": 28};{"x": 352.000, "y": 406.824, "count": 17};{"x": 166.563, "y": 414.375, "count": 16}
2407,SI266220200309225433,7,423,{"x": 397.572, "y": 112.946, "count": 332};{"x": 211.500, "y": 109.500, "count": 4};{"x": 16.652, "y": 136.549, "count": 477};{"x": 169.037, "y": 127.444, "count": 27};{"x": 400.245, "y": 162.449, "count": 147}
2408,SI266220200309225433,8,0,{"x": 477.250, "y": 339.000, "count": 12};{"x": 497.727, "y": 315.818, "count": 11}
2409,SI266220200309225433,9,63,{"x": 76.753, "y": 474.329, "count": 85};{"x": 185.778, "y": 478.333, "count": 9};{"x": 282.113, "y": 481.662, "count": 266}
2410,SI266220200309225433,10,0,{"x": 299.743, "y": 8.281, "count": 167};{"x": 340.300, "y": 119.500, "count": 10};{"x": 169.000, "y": 13.190, "count": 21}
2411,SI266220200309225433,11,0,
2412,SI266220200309225433,12,0,{"x": 1.000, "y": 350.400, "count": 5};{"x": 1.125, "y": 314.500, "count": 8};{"x": 197.114, "y": 317.766, "count": 158};{"x": 187.778, "y": 367.519, "count": 27}
2413,SI266220200309225433,13,0,
2414,SI266220200309225433,14,0,
2415,SI266220200309225433,15,0,
2416,SI266220200309225433,0,0,
2417,SI266220200309225433,1,0,
2418,SI266220200309225433,2,0,{"x": 281.000, "y": 195.000, "count": 1};{"x": 379.536, "y": 167.607, "count": 28};{"x": 345.000, "y": 170.000, "count": 7};{"x": 497.981, "y": 203.712, "count": 52};{"x": 383.778, "y": 225.444, "count": 9}
2419,SI266220200309225433,3,6239,{"x": 281.400, "y": 138.000, "count": 5};{"x": 362.083, "y": 127.782, "count": 156};{"x": 473.310, "y": 112.993, "count": 287};{"x": 297.833, "y": 143.667, "count": 6};{"x": 476.038, "y": 164.180, "count": 344}
2420,SI266220200309225433,4,0,
2421,SI266220200309225433,5,0,
2422,SI266220200309225433,6,0,{"x": 432.500, "y": 403.000, "count": 2};{"x": 1.077, "y": 203.942, "count": 52};{"x": 32.476, "y": 187.571, "count": 21};{"x": 271.231, "y": 378.462, "count": 13}
2423,SI266220200309225433,7,1425,{"x": 267.875, "y": 118.000, "count": 8};{"x": 269.083, "y": 94.250, "count": 12};{"x": 21.259, "y": 142.058, "count": 468};{"x": 427.531, "y": 127.500, "count": 32};{"x": 272.219, "y": 145.063, "count": 32};{"x": 355.405, "y": 163.595, "count": 42};{"x": 425.962, "y": 159.269, "count": 26}
2424,SI266220200309225433,8,0,
2425,SI266220200309225433,9,56,{"x": 192.200, "y": 483.400, "count": 5};{"x": 152.273, "y": 449.527, "count": 55};{"x": 303.554, "y": 466.730, "count": 74};{"x": 155.818, "y": 498.000, "count": 11};{"x": 330.167, "y": 498.167, "count": 24}
2426,SI266220200309225433,10,0,{"x": 131.000, "y": 1.000, "count": 4};{"x": 267.535, "y": 10.047, "count": 43};{"x": 330.588, "y": 2.471, "count": 17}
2427,SI266220200309225433,11,0,
2428,SI266220200309225433,12,0,{"x": 166.944, "y": 318.000, "count": 18};{"x": 1.000, "y": 314.000, "count": 1};{"x": 228.700, "y": 318.000, "count": 10};{"x": 153.111, "y": 366.778, "count": 9};{"x": 187.500, "y": 367.000, "count": 6}
2429,SI266220200309225433,13,0,
2430,SI266220200309225433,14,0,
2431,SI266220200309225433,15,0,
2432,SI266220200309225433,0,0,
2433,SI266220200309225433,1,0,
2434,SI266220200309225433,2,0,
2435,SI266220200309225433,3,1761,{"x": 338.333, "y": 145.333, "count": 6};{"x": 352.383, "y": 125.644, "count": 337};{"x": 498.267, "y": 138.083, "count": 60};{"x": 339.714, "y": 155.429, "count": 7}
2436,SI266220200309225433,4,0,
2437,SI266220200309225433,5,0,
