batch_id,print_id,tile_id,saturated,centroids
608,SI266220200309225433,0,0,
603,SI266220200309225433,11,0,
605,SI266220200309225433,13,0,
607,SI266220200309225433,15,0,
612,SI266220200309225433,4,0,{"x": 212.667, "y": 314.333, "count": 3};{"x": 267.458, "y": 299.681, "count": 72}
609,SI266220200309225433,1,0,
614,SI266220200309225433,6,0,{"x": 368.500, "y": 231.500, "count": 4};{"x": 1.000, "y": 242.643, "count": 14}
611,SI266220200309225433,3,8551,{"x": 374.504, "y": 143.215, "count": 135};{"x": 488.780, "y": 128.158, "count": 177};{"x": 298.423, "y": 121.615, "count": 52}
616,SI266220200309225433,8,0,{"x": 498.000, "y": 317.000, "count": 7}
613,SI266220200309225433,5,0,
620,SI266220200309225433,12,0,{"x": 49.793, "y": 298.759, "count": 29};{"x": 1.000, "y": 317.000, "count": 7}
618,SI266220200309225433,10,2,{"x": 372.429, "y": 259.714, "count": 7};{"x": 145.147, "y": 7.373, "count": 75};{"x": 251.000, "y": 0.500, "count": 6};{"x": 315.094, "y": 0.938, "count": 32};{"x": 477.258, "y": 212.935, "count": 31}
615,SI266220200309225433,7,3269,{"x": 273.500, "y": 131.833, "count": 12};{"x": 20.260, "y": 142.870, "count": 269};{"x": 246.607, "y": 103.964, "count": 28};{"x": 399.667, "y": 102.667, "count": 12};{"x": 277.625, "y": 124.625, "count": 8};{"x": 407.070, "y": 169.026, "count": 313};{"x": 270.320, "y": 159.760, "count": 50};{"x": 137.720, "y": 194.600, "count": 25}
622,SI266220200309225433,14,0,{"x": 15.222, "y": 189.889, "count": 9}
617,SI266220200309225433,9,53,{"x": 292.500, "y": 498.167, "count": 6};{"x": 149.922, "y": 449.039, "count": 51};{"x": 250.545, "y": 464.545, "count": 11};{"x": 104.444, "y": 462.667, "count": 9};{"x": 326.146, "y": 472.463, "count": 41};{"x": 154.703, "y": 498.108, "count": 37};{"x": 313.154, "y": 498.051, "count": 39}
626,SI266220200309225433,2,0,
624,SI266220200309225433,0,0,
619,SI266220200309225433,11,0,
621,SI266220200309225433,13,0,
628,SI266220200309225433,4,0,{"x": 351.000, "y": 385.000, "count": 1};{"x": 438.083, "y": 304.000, "count": 24}
623,SI266220200309225433,15,0,
630,SI266220200309225433,6,0,{"x": 437.115, "y": 380.346, "count": 26};{"x": 156.000, "y": 287.000, "count": 7}
625,SI266220200309225433,1,0,
632,SI266220200309225433,8,0,{"x": 498.000, "y": 345.600, "count": 5}
627,SI266220200309225433,3,2009,{"x": 315.500, "y": 147.000, "count": 2};{"x": 344.315, "y": 115.370, "count": 127};{"x": 453.074, "y": 98.667, "count": 27};{"x": 494.185, "y": 101.185, "count": 27};{"x": 492.333, "y": 144.833, "count": 18};{"x": 340.000, "y": 155.286, "count": 7};{"x": 363.667, "y": 163.111, "count": 9};{"x": 498.222, "y": 177.778, "count": 9};{"x": 450.500, "y": 182.714, "count": 14}
629,SI266220200309225433,5,0,
634,SI266220200309225433,10,0,{"x": 300.300, "y": 1.100, "count": 10};{"x": 114.706, "y": 0.706, "count": 34};{"x": 338.182, "y": 0.636, "count": 11};{"x": 250.263, "y": 33.789, "count": 19}
636,SI266220200309225433,12,0,{"x": 1.000, "y": 314.000, "count": 1};{"x": 237.857, "y": 299.571, "count": 14};{"x": 150.250, "y": 386.750, "count": 8}
631,SI266220200309225433,7,674,{"x": 18.003, "y": 144.998, "count": 596};{"x": 267.952, "y": 107.476, "count": 21};{"x": 411.463, "y": 142.490, "count": 335}
633,SI266220200309225433,9,131,{"x": 185.125, "y": 489.625, "count": 8};{"x": 165.653, "y": 450.633, "count": 49};{"x": 337.859, "y": 455.672, "count": 64};{"x": 337.909, "y": 498.273, "count": 11};{"x": 114.563, "y": 498.313, "count": 32};{"x": 168.000, "y": 498.375, "count": 8}
638,SI266220200309225433,14,0,
640,SI266220200309225433,0,0,
642,SI266220200309225433,2,0,
637,SI266220200309225433,13,0,
635,SI266220200309225433,11,0,
644,SI266220200309225433,4,0,{"x": 434.500, "y": 384.974, "count": 38}
646,SI266220200309225433,6,0,{"x": 275.667, "y": 448.000, "count": 9};{"x": 351.000, "y": 378.500, "count": 2};{"x": 437.417, "y": 463.833, "count": 24}
639,SI266220200309225433,15,0,
641,SI266220200309225433,1,0,
643,SI266220200309225433,3,1671,{"x": 346.479, "y": 125.720, "count": 793};{"x": 450.000, "y": 94.455, "count": 11};{"x": 478.800, "y": 154.994, "count": 1200}
645,SI266220200309225433,5,0,
648,SI266220200309225433,8,0,{"x": 491.875, "y": 342.125, "count": 8}
650,SI266220200309225433,10,121,{"x": 431.909, "y": 78.455, "count": 11};{"x": 111.609, "y": 0.783, "count": 23};{"x": 165.475, "y": 7.271, "count": 59};{"x": 330.835, "y": 32.152, "count": 79}
652,SI266220200309225433,12,0,{"x": 1.000, "y": 344.500, "count": 4};{"x": 151.462, "y": 299.154, "count": 13};{"x": 236.842, "y": 384.316, "count": 19}
647,SI266220200309225433,7,552,{"x": 219.500, "y": 147.000, "count": 2};{"x": 356.149, "y": 99.181, "count": 94};{"x": 14.842, "y": 134.386, "count": 893};{"x": 393.084, "y": 165.399, "count": 853};{"x": 267.304, "y": 115.913, "count": 23};{"x": 192.000, "y": 116.500, "count": 6};{"x": 269.099, "y": 158.845, "count": 71};{"x": 42.727, "y": 168.727, "count": 11}
654,SI266220200309225433,14,0,
649,SI266220200309225433,9,26,{"x": 260.533, "y": 498.000, "count": 15};{"x": 252.750, "y": 447.125, "count": 32};{"x": 56.923, "y": 480.692, "count": 13};{"x": 164.633, "y": 498.100, "count": 30}
651,SI266220200309225433,11,0,
653,SI266220200309225433,13,0,
658,SI266220200309225433,2,0,{"x": 482.200, "y": 293.800, "count": 5}
655,SI266220200309225433,15,0,
657,SI266220200309225433,1,0,
656,SI266220200309225433,0,0,
660,SI266220200309225433,4,0,{"x": 358.351, "y": 385.421, "count": 57}
662,SI266220200309225433,6,0,{"x": 439.500, "y": 377.200, "count": 10};{"x": 1.000, "y": 322.500, "count": 6};{"x": 353.912, "y": 465.588, "count": 34}
659,SI266220200309225433,3,3715,{"x": 367.333, "y": 95.778, "count": 36};{"x": 481.062, "y": 140.780, "count": 500};{"x": 302.977, "y": 133.216, "count": 88};{"x": 359.263, "y": 163.000, "count": 38}
664,SI266220200309225433,8,4,{"x": 472.333, "y": 346.667, "count": 3};{"x": 262.000, "y": 309.947, "count": 19};{"x": 497.760, "y": 343.040, "count": 25};{"x": 259.478, "y": 381.851, "count": 67}
661,SI266220200309225433,5,0,{"x": 370.000, "y": 78.789, "count": 19}
668,SI266220200309225433,12,0,{"x": 0.889, "y": 343.944, "count": 18};{"x": 157.905, "y": 385.381, "count": 21}
666,SI266220200309225433,10,66,{"x": 497.800, "y": 2.200, "count": 5};{"x": 128.173, "y": 2.173, "count": 98};{"x": 284.653, "y": 0.986, "count": 72};{"x": 271.723, "y": 33.881, "count": 159}
663,SI266220200309225433,7,542,{"x": 276.000, "y": 146.143, "count": 7};{"x": 392.134, "y": 140.621, "count": 253};{"x": 8.843, "y": 140.513, "count": 536};{"x": 267.462, "y": 108.746, "count": 130};{"x": 206.867, "y": 116.600, "count": 15};{"x": 164.167, "y": 135.167, "count": 6};{"x": 415.875, "y": 137.125, "count": 8};{"x": 214.000, "y": 150.100, "count": 10};{"x": 188.500, "y": 144.000, "count": 8};{"x": 261.000, "y": 168.000, "count": 13}
670,SI266220200309225433,14,0,
672,SI266220200309225433,0,0,
665,SI266220200309225433,9,36,{"x": 205.400, "y": 471.300, "count": 10};{"x": 157.556, "y": 448.000, "count": 9};{"x": 80.364, "y": 469.818, "count": 11};{"x": 128.170, "y": 497.625, "count": 88};{"x": 284.948, "y": 498.069, "count": 58}
674,SI266220200309225433,2,0,
667,SI266220200309225433,11,0,
669,SI266220200309225433,13,0,
671,SI266220200309225433,15,0,
676,SI266220200309225433,4,0,
678,SI266220200309225433,6,0,{"x": 165.500, "y": 413.000, "count": 6}
673,SI266220200309225433,1,0,
675,SI266220200309225433,3,2176,{"x": 497.102, "y": 135.004, "count": 266};{"x": 278.778, "y": 112.111, "count": 9};{"x": 326.069, "y": 124.757, "count": 218};{"x": 450.429, "y": 97.714, "count": 7};{"x": 450.921, "y": 164.667, "count": 63}
680,SI266220200309225433,8,0,{"x": 450.000, "y": 339.000, "count": 1};{"x": 495.071, "y": 325.524, "count": 42}
677,SI266220200309225433,5,0,
684,SI266220200309225433,12,0,{"x": 67.333, "y": 352.667, "count": 3};{"x": 0.933, "y": 326.300, "count": 30}
682,SI266220200309225433,10,0,{"x": 497.900, "y": 177.500, "count": 10};{"x": 115.156, "y": 1.987, "count": 77};{"x": 282.696, "y": 0.929, "count": 56}
686,SI266220200309225433,14,0,
679,SI266220200309225433,7,49,{"x": 390.667, "y": 183.500, "count": 6};{"x": 366.500, "y": 90.667, "count": 12};{"x": 3.771, "y": 132.541, "count": 279};{"x": 206.024, "y": 131.743, "count": 245};{"x": 346.762, "y": 111.333, "count": 21};{"x": 440.667, "y": 116.833, "count": 6}
681,SI266220200309225433,9,77,{"x": 104.400, "y": 462.933, "count": 15};{"x": 344.364, "y": 450.455, "count": 11};{"x": 71.031, "y": 482.062, "count": 97};{"x": 116.690, "y": 498.293, "count": 58};{"x": 287.921, "y": 498.048, "count": 63}
688,SI266220200309225433,0,0,
683,SI266220200309225433,11,0,
685,SI266220200309225433,13,0,{"x": 154.200, "y": 124.800, "count": 5}
692,SI266220200309225433,4,0,
690,SI266220200309225433,2,0,
694,SI266220200309225433,6,0,{"x": 439.500, "y": 467.500, "count": 4};{"x": 351.773, "y": 379.727, "count": 22};{"x": 276.889, "y": 451.889, "count": 9}
687,SI266220200309225433,15,0,
689,SI266220200309225433,1,0,
696,SI266220200309225433,8,0,{"x": 450.800, "y": 329.600, "count": 5}
691,SI266220200309225433,3,5842,{"x": 489.204, "y": 134.254, "count": 280};{"x": 384.893, "y": 138.125, "count": 56};{"x": 342.125, "y": 103.875, "count": 8};{"x": 295.840, "y": 119.560, "count": 25};{"x": 325.158, "y": 152.158, "count": 19}
693,SI266220200309225433,5,0,
698,SI266220200309225433,10,0,{"x": 365.625, "y": 1.125, "count": 8};{"x": 157.833, "y": 9.567, "count": 60};{"x": 339.000, "y": 35.529, "count": 17}
700,SI266220200309225433,12,0,
695,SI266220200309225433,7,1195,{"x": 251.222, "y": 127.889, "count": 9};{"x": 13.024, "y": 140.287, "count": 327};{"x": 359.604, "y": 95.042, "count": 48};{"x": 165.083, "y": 126.333, "count": 12};{"x": 267.429, "y": 157.000, "count": 28};{"x": 437.333, "y": 179.267, "count": 15}
697,SI266220200309225433,9,44,{"x": 244.789, "y": 493.737, "count": 19};{"x": 259.360, "y": 449.090, "count": 89};{"x": 157.520, "y": 498.120, "count": 25}
702,SI266220200309225433,14,0,
699,SI266220200309225433,11,0,
701,SI266220200309225433,13,0,
703,SI266220200309225433,15,0,
706,SI266220200309225433,2,0,
704,SI266220200309225433,0,0,
705,SI266220200309225433,1,0,
710,SI266220200309225433,6,0,{"x": 273.480, "y": 379.760, "count": 25};{"x": 1.000, "y": 163.000, "count": 1};{"x": 436.257, "y": 379.686, "count": 35}
708,SI266220200309225433,4,0,{"x": 383.125, "y": 352.000, "count": 8};{"x": 272.882, "y": 300.412, "count": 17}
712,SI266220200309225433,8,0,
707,SI266220200309225433,3,2531,{"x": 340.300, "y": 155.300, "count": 10};{"x": 380.352, "y": 121.813, "count": 91};{"x": 498.333, "y": 144.553, "count": 114};{"x": 316.286, "y": 114.000, "count": 7};{"x": 283.529, "y": 125.412, "count": 17};{"x": 340.333, "y": 155.667, "count": 6};{"x": 452.769, "y": 182.615, "count": 13}
709,SI266220200309225433,5,0,{"x": 255.500, "y": 286.000, "count": 6}
714,SI266220200309225433,10,12,{"x": 243.000, "y": 1.000, "count": 6};{"x": 159.750, "y": 0.813, "count": 16};{"x": 337.000, "y": 1.000, "count": 9};{"x": 252.273, "y": 32.673, "count": 55}
716,SI266220200309225433,12,0,{"x": 236.400, "y": 299.950, "count": 20};{"x": 151.190, "y": 384.667, "count": 21}
711,SI266220200309225433,7,861,{"x": 265.500, "y": 163.214, "count": 14};{"x": 14.753, "y": 133.284, "count": 190};{"x": 276.889, "y": 98.889, "count": 9};{"x": 428.343, "y": 110.386, "count": 70};{"x": 265.900, "y": 130.900, "count": 10};{"x": 254.800, "y": 161.000, "count": 10}
713,SI266220200309225433,9,128,{"x": 163.600, "y": 490.400, "count": 10};{"x": 332.146, "y": 450.375, "count": 96};{"x": 164.676, "y": 450.197, "count": 71};{"x": 163.211, "y": 498.158, "count": 19};{"x": 337.143, "y": 498.357, "count": 14}
718,SI266220200309225433,14,0,
715,SI266220200309225433,11,0,
717,SI266220200309225433,13,0,
722,SI266220200309225433,2,0,
719,SI266220200309225433,15,0,
720,SI266220200309225433,0,0,
721,SI266220200309225433,1,0,
724,SI266220200309225433,4,0,{"x": 437.500, "y": 380.500, "count": 8};{"x": 166.200, "y": 334.600, "count": 5}
726,SI266220200309225433,6,0,{"x": 166.375, "y": 414.813, "count": 16};{"x": 217.000, "y": 181.000, "count": 1};{"x": 275.714, "y": 446.143, "count": 7};{"x": 437.833, "y": 463.889, "count": 18}
723,SI266220200309225433,3,1732,{"x": 347.667, "y": 157.333, "count": 6};{"x": 362.019, "y": 116.949, "count": 312};{"x": 479.444, "y": 141.275, "count": 2085};{"x": 287.364, "y": 126.727, "count": 33};{"x": 389.381, "y": 135.286, "count": 21}
728,SI266220200309225433,8,0,{"x": 450.083, "y": 336.083, "count": 12};{"x": 498.000, "y": 315.500, "count": 4};{"x": 498.222, "y": 352.111, "count": 9}
725,SI266220200309225433,5,0,
732,SI266220200309225433,12,0,{"x": 151.200, "y": 299.700, "count": 10};{"x": 38.714, "y": 335.000, "count": 7};{"x": 0.714, "y": 352.857, "count": 7};{"x": 59.684, "y": 367.579, "count": 19};{"x": 237.870, "y": 382.783, "count": 23}
730,SI266220200309225433,10,64,{"x": 498.000, "y": 1.000, "count": 1};{"x": 109.857, "y": 0.714, "count": 21};{"x": 167.611, "y": 7.167, "count": 36};{"x": 338.169, "y": 19.704, "count": 71}
727,SI266220200309225433,7,490,{"x": 375.400, "y": 149.400, "count": 5};{"x": 15.539, "y": 135.465, "count": 1886};{"x": 418.630, "y": 129.764, "count": 297};{"x": 266.144, "y": 139.164, "count": 146};{"x": 166.789, "y": 131.579, "count": 19};{"x": 357.333, "y": 157.444, "count": 9}
734,SI266220200309225433,14,0,
729,SI266220200309225433,9,44,{"x": 60.231, "y": 482.462, "count": 39};{"x": 250.000, "y": 446.000, "count": 1};{"x": 167.750, "y": 498.125, "count": 16};{"x": 111.000, "y": 498.188, "count": 16};{"x": 338.182, "y": 498.364, "count": 11}
738,SI266220200309225433,2,0,{"x": 497.824, "y": 167.735, "count": 34};{"x": 452.500, "y": 166.214, "count": 28}
736,SI266220200309225433,0,0,
731,SI266220200309225433,11,0,
733,SI266220200309225433,13,0,
735,SI266220200309225433,15,0,
740,SI266220200309225433,4,0,{"x": 262.630, "y": 366.978, "count": 92};{"x": 212.200, "y": 355.400, "count": 5}
737,SI266220200309225433,1,0,
742,SI266220200309225433,6,0,{"x": 4.000, "y": 167.878, "count": 41};{"x": 215.182, "y": 312.364, "count": 11}
739,SI266220200309225433,3,5447,{"x": 484.397, "y": 131.231, "count": 476};{"x": 248.100, "y": 93.700, "count": 20};{"x": 318.496, "y": 113.265, "count": 113};{"x": 352.660, "y": 159.723, "count": 94}
744,SI266220200309225433,8,0,{"x": 324.984, "y": 347.484, "count": 122};{"x": 498.000, "y": 315.000, "count": 3};{"x": 259.500, "y": 349.188, "count": 16};{"x": 497.947, "y": 353.211, "count": 19}
741,SI266220200309225433,5,50,{"x": 393.000, "y": 292.286, "count": 7};{"x": 372.000, "y": 190.000, "count": 3};{"x": 424.714, "y": 306.571, "count": 7};{"x": 409.430, "y": 461.895, "count": 656}
743,SI266220200309225433,7,1269,{"x": 264.296, "y": 135.037, "count": 27};{"x": 9.934, "y": 138.188, "count": 516};{"x": 391.378, "y": 97.968, "count": 251};{"x": 248.474, "y": 101.105, "count": 19};{"x": 268.769, "y": 166.308, "count": 26}
748,SI266220200309225433,12,0,{"x": 98.000, "y": 369.333, "count": 6};{"x": 0.917, "y": 354.417, "count": 12}
746,SI266220200309225433,10,77,{"x": 137.045, "y": 7.128, "count": 288};{"x": 299.236, "y": 0.893, "count": 140};{"x": 497.700, "y": 1.300, "count": 10}
745,SI266220200309225433,9,59,{"x": 497.750, "y": 476.375, "count": 8};{"x": 155.905, "y": 446.952, "count": 21};{"x": 119.378, "y": 458.311, "count": 45};{"x": 56.467, "y": 478.600, "count": 15};{"x": 297.713, "y": 498.088, "count": 136};{"x": 135.230, "y": 498.340, "count": 100}
750,SI266220200309225433,14,0,{"x": 223.000, "y": 228.000, "count": 1};{"x": 0.833, "y": 1.167, "count": 6}
749,SI266220200309225433,13,0,{"x": 28.000, "y": 498.167, "count": 6};{"x": 48.080, "y": 442.920, "count": 25}
747,SI266220200309225433,11,0,
751,SI266220200309225433,15,0,
754,SI266220200309225433,2,0,
752,SI266220200309225433,0,0,
753,SI266220200309225433,1,0,
758,SI266220200309225433,6,0,{"x": 40.000, "y": 378.000, "count": 5};{"x": 439.043, "y": 378.261, "count": 23};{"x": 277.714, "y": 378.000, "count": 7};{"x": 165.000, "y": 415.500, "count": 8};{"x": 350.944, "y": 458.481, "count": 54}
756,SI266220200309225433,4,0,{"x": 352.274, "y": 380.387, "count": 62};{"x": 193.167, "y": 348.167, "count": 6}
760,SI266220200309225433,8,0,{"x": 498.000, "y": 337.370, "count": 27};{"x": 472.500, "y": 322.000, "count": 6}
755,SI266220200309225433,3,2751,{"x": 483.763, "y": 146.508, "count": 482};{"x": 330.681, "y": 126.308, "count": 260}
757,SI266220200309225433,5,0,
764,SI266220200309225433,12,0,{"x": 61.667, "y": 305.000, "count": 6};{"x": 234.231, "y": 298.231, "count": 13};{"x": 2.833, "y": 341.800, "count": 30};{"x": 151.308, "y": 383.154, "count": 26}
762,SI266220200309225433,10,54,{"x": 498.000, "y": 394.000, "count": 3};{"x": 119.167, "y": 2.193, "count": 114};{"x": 261.328, "y": 14.181, "count": 259};{"x": 497.700, "y": 1.300, "count": 10};{"x": 498.000, "y": 432.500, "count": 6}
759,SI266220200309225433,7,415,{"x": 359.000, "y": 142.000, "count": 2};{"x": 6.327, "y": 134.010, "count": 382};{"x": 428.018, "y": 95.368, "count": 57};{"x": 218.225, "y": 137.840, "count": 244};{"x": 372.713, "y": 170.473, "count": 338}
766,SI266220200309225433,14,0,{"x": 1.000, "y": 419.833, "count": 6};{"x": 2.154, "y": 1.231, "count": 13}
761,SI266220200309225433,9,63,{"x": 367.556, "y": 473.778, "count": 9};{"x": 338.927, "y": 447.463, "count": 41};{"x": 165.091, "y": 446.318, "count": 22};{"x": 100.636, "y": 492.864, "count": 154};{"x": 278.513, "y": 496.913, "count": 115}
768,SI266220200309225433,0,0,
770,SI266220200309225433,2,0,
765,SI266220200309225433,13,0,{"x": 43.857, "y": 488.000, "count": 7}
763,SI266220200309225433,11,0,
772,SI266220200309225433,4,0,{"x": 440.111, "y": 386.889, "count": 9};{"x": 277.800, "y": 371.600, "count": 5}
774,SI266220200309225433,6,0,{"x": 35.213, "y": 247.869, "count": 61};{"x": 440.333, "y": 35.333, "count": 3};{"x": 352.400, "y": 380.600, "count": 15};{"x": 166.045, "y": 415.682, "count": 22};{"x": 438.769, "y": 466.615, "count": 13}
767,SI266220200309225433,15,0,
769,SI266220200309225433,1,0,
776,SI266220200309225433,8,0,{"x": 491.500, "y": 346.750, "count": 4};{"x": 497.900, "y": 314.600, "count": 10};{"x": 449.000, "y": 334.750, "count": 8}
771,SI266220200309225433,3,2613,{"x": 316.000, "y": 148.000, "count": 1};{"x": 488.000, "y": 135.653, "count": 124};{"x": 317.573, "y": 112.992, "count": 124};{"x": 340.167, "y": 156.167, "count": 6};{"x": 378.130, "y": 165.783, "count": 23}
773,SI266220200309225433,5,0,{"x": 422.000, "y": 448.000, "count": 50};{"x": 440.000, "y": 320.000, "count": 1}
775,SI266220200309225433,7,456,{"x": 250.250, "y": 158.000, "count": 4};{"x": 19.525, "y": 92.475, "count": 40};{"x": 356.125, "y": 94.750, "count": 32};{"x": 178.170, "y": 123.660, "count": 53};{"x": 0.725, "y": 166.565, "count": 69};{"x": 438.488, "y": 170.902, "count": 41};{"x": 277.000, "y": 167.286, "count": 7};{"x": 40.300, "y": 179.000, "count": 10}
778,SI266220200309225433,10,13,{"x": 370.400, "y": 1.000, "count": 5};{"x": 105.250, "y": 0.750, "count": 8};{"x": 165.929, "y": 8.452, "count": 42};{"x": 251.778, "y": 0.556, "count": 9};{"x": 338.529, "y": 34.500, "count": 34}
780,SI266220200309225433,12,0,{"x": 26.167, "y": 325.000, "count": 6}
782,SI266220200309225433,14,0,
777,SI266220200309225433,9,92,{"x": 254.476, "y": 458.968, "count": 124};{"x": 256.750, "y": 425.000, "count": 8};{"x": 67.583, "y": 477.208, "count": 24};{"x": 160.625, "y": 498.208, "count": 24};{"x": 339.143, "y": 498.286, "count": 7}
779,SI266220200309225433,11,0,
781,SI266220200309225433,13,0,
784,SI266220200309225433,0,0,
786,SI266220200309225433,2,0,{"x": 498.000, "y": 207.000, "count": 6}
783,SI266220200309225433,15,0,
785,SI266220200309225433,1,0,
788,SI266220200309225433,4,0,{"x": 403.167, "y": 297.667, "count": 6};{"x": 436.394, "y": 301.455, "count": 33}
790,SI266220200309225433,6,0,{"x": 273.000, "y": 379.333, "count": 18};{"x": 7.600, "y": 163.600, "count": 5};{"x": 433.357, "y": 378.786, "count": 14}
787,SI266220200309225433,3,5098,{"x": 492.350, "y": 123.714, "count": 217};{"x": 369.168, "y": 123.592, "count": 125};{"x": 281.346, "y": 123.115, "count": 26};{"x": 453.111, "y": 184.667, "count": 9}
792,SI266220200309225433,8,0,
789,SI266220200309225433,5,0,{"x": 22.125, "y": 469.875, "count": 8}
791,SI266220200309225433,7,1902,{"x": 314.455, "y": 135.909, "count": 11};{"x": 1.040, "y": 133.830, "count": 176};{"x": 40.299, "y": 146.215, "count": 107};{"x": 425.594, "y": 101.563, "count": 32};{"x": 274.714, "y": 94.429, "count": 7};{"x": 251.762, "y": 116.762, "count": 21};{"x": 382.223, "y": 179.223, "count": 94};{"x": 250.200, "y": 161.000, "count": 10};{"x": 440.000, "y": 182.714, "count": 7}
794,SI266220200309225433,10,0,{"x": 160.059, "y": 0.882, "count": 17};{"x": 177.500, "y": 0.750, "count": 8};{"x": 325.267, "y": 0.767, "count": 30};{"x": 251.000, "y": 36.286, "count": 7}
796,SI266220200309225433,12,0,
793,SI266220200309225433,9,109,{"x": 189.333, "y": 493.000, "count": 3};{"x": 320.456, "y": 446.427, "count": 103};{"x": 157.452, "y": 448.381, "count": 42};{"x": 157.818, "y": 498.136, "count": 22};{"x": 319.763, "y": 498.184, "count": 38}
795,SI266220200309225433,11,0,
797,SI266220200309225433,13,0,
798,SI266220200309225433,14,0,
799,SI266220200309225433,15,0,
802,SI266220200309225433,2,0,
800,SI266220200309225433,0,0,
801,SI266220200309225433,1,0,
803,SI266220200309225433,3,1421,{"x": 387.600, "y": 120.400, "count": 5};{"x": 343.421, "y": 103.246, "count": 57};{"x": 478.380, "y": 125.800, "count": 631};{"x": 282.000, "y": 126.889, "count": 18};{"x": 366.200, "y": 155.840, "count": 25}
806,SI266220200309225433,6,0,
804,SI266220200309225433,4,0,
808,SI266220200309225433,8,0,{"x": 289.143, "y": 315.429, "count": 7}
805,SI266220200309225433,5,0,
810,SI266220200309225433,10,0,{"x": 292.750, "y": 1.000, "count": 4};{"x": 116.122, "y": 0.634, "count": 41}
812,SI266220200309225433,12,0,
807,SI266220200309225433,7,169,{"x": 16.714, "y": 141.126, "count": 1427};{"x": 415.302, "y": 141.226, "count": 483};{"x": 268.665, "y": 137.637, "count": 182};{"x": 187.250, "y": 120.750, "count": 8};{"x": 217.000, "y": 119.167, "count": 6}
814,SI266220200309225433,14,0,
809,SI266220200309225433,9,45,{"x": 340.000, "y": 498.000, "count": 1};{"x": 56.550, "y": 483.650, "count": 20};{"x": 118.386, "y": 498.114, "count": 44}
818,SI266220200309225433,2,0,
816,SI266220200309225433,0,0,
811,SI266220200309225433,11,0,
813,SI266220200309225433,13,0,
820,SI266220200309225433,4,0,{"x": 271.816, "y": 367.947, "count": 38};{"x": 434.553, "y": 385.263, "count": 38}
822,SI266220200309225433,6,0,{"x": 273.258, "y": 449.065, "count": 31};{"x": 437.167, "y": 464.917, "count": 12}
815,SI266220200309225433,15,0,
817,SI266220200309225433,1,0,
819,SI266220200309225433,3,1889,{"x": 317.000, "y": 115.250, "count": 4};{"x": 349.012, "y": 115.951, "count": 82};{"x": 451.200, "y": 99.000, "count": 20};{"x": 498.240, "y": 97.400, "count": 25};{"x": 290.077, "y": 128.462, "count": 13};{"x": 480.931, "y": 163.385, "count": 130};{"x": 363.462, "y": 163.462, "count": 26}
824,SI266220200309225433,8,0,{"x": 498.286, "y": 354.143, "count": 7};{"x": 396.750, "y": 321.250, "count": 4}
821,SI266220200309225433,5,0,
828,SI266220200309225433,12,0,{"x": 63.833, "y": 358.500, "count": 6};{"x": 151.167, "y": 297.667, "count": 6};{"x": 53.974, "y": 369.410, "count": 39};{"x": 233.541, "y": 385.730, "count": 37}
826,SI266220200309225433,10,129,{"x": 497.667, "y": 1.333, "count": 3};{"x": 141.565, "y": 6.057, "count": 336};{"x": 326.632, "y": 32.316, "count": 136}
823,SI266220200309225433,7,509,{"x": 319.000, "y": 142.429, "count": 7};{"x": 30.000, "y": 91.500, "count": 6};{"x": 389.214, "y": 93.357, "count": 14};{"x": 0.640, "y": 98.040, "count": 25};{"x": 351.500, "y": 99.154, "count": 26};{"x": 260.356, "y": 154.397, "count": 73};{"x": 14.472, "y": 179.981, "count": 53};{"x": 389.950, "y": 179.200, "count": 40};{"x": 434.500, "y": 182.667, "count": 6}
830,SI266220200309225433,14,0,
825,SI266220200309225433,9,0,{"x": 498.000, "y": 498.000, "count": 1};{"x": 251.708, "y": 446.292, "count": 24};{"x": 141.032, "y": 498.310, "count": 126}
832,SI266220200309225433,0,0,
834,SI266220200309225433,2,0,{"x": 498.000, "y": 323.333, "count": 3};{"x": 496.538, "y": 168.969, "count": 65};{"x": 383.286, "y": 379.000, "count": 7}
829,SI266220200309225433,13,0,{"x": 123.500, "y": 198.500, "count": 8}
827,SI266220200309225433,11,0,
831,SI266220200309225433,15,0,
836,SI266220200309225433,4,0,{"x": 274.583, "y": 335.417, "count": 12};{"x": 274.231, "y": 298.154, "count": 13};{"x": 356.767, "y": 384.983, "count": 60}
838,SI266220200309225433,6,26,{"x": 1.000, "y": 359.000, "count": 2};{"x": 25.055, "y": 173.532, "count": 474};{"x": 275.700, "y": 378.500, "count": 20};{"x": 437.656, "y": 378.938, "count": 32};{"x": 167.438, "y": 417.688, "count": 16};{"x": 352.913, "y": 463.522, "count": 46}
833,SI266220200309225433,1,0,
840,SI266220200309225433,8,0,{"x": 472.200, "y": 347.400, "count": 5};{"x": 498.000, "y": 319.000, "count": 8};{"x": 497.609, "y": 353.391, "count": 23}
835,SI266220200309225433,3,2801,{"x": 296.333, "y": 117.667, "count": 3};{"x": 357.121, "y": 99.970, "count": 66};{"x": 481.004, "y": 141.166, "count": 459};{"x": 329.683, "y": 153.417, "count": 120}
842,SI266220200309225433,10,85,{"x": 498.000, "y": 341.143, "count": 7};{"x": 123.288, "y": 2.025, "count": 118};{"x": 260.590, "y": 20.750, "count": 268};{"x": 497.727, "y": 1.818, "count": 11};{"x": 331.500, "y": 1.000, "count": 8}
837,SI266220200309225433,5,0,
